// Initial random seed:
1792251981931

// RunInitializeCallbacks():
initializeMutationRate(1e-07);
initializeMutationType(0, 0.5, "f", 0);
5524 945 55 0
5525 945 54 1
5526 945 51 4
5527 950 50 0
5528 953 47 0
5529 954 45 1
5530 953 46 1
5531 950 50 0
5532 943 57 0
5533 951 49 0
5534 955 45 0
5535 953 47 0
5536 949 51 0
5537 937 63 0
5538 944 56 0
5539 947 53 0
5540 950 49 1
5541 948 52 0
5542 947 52 1
5543 956 43 1
5544 954 46 0
5545 955 45 0
5546 948 52 0
5547 938 62 0
5548 927 72 1
5549 928 71 1
5550 930 69 1
5551 914 82 4
5552 908 91 1
5553 911 87 2
5554 907 91 2
5555 904 91 5
5556 892 107 1
5557 887 111 2
5558 874 121 5
5559 863 132 5
5560 852 143 5
5561 848 146 6
5562 842 154 4
5563 857 140 3
5564 869 126 5
5565 876 120 4
5566 871 126 3
5567 872 126 2
5568 873 124 3
5569 865 133 2
5570 884 112 4
5571 880 119 1
5572 873 126 1
5573 896 103 1
5574 914 83 3
5575 909 90 1
5576 912 88 0
5577 913 82 5
5578 911 89 0
5579 913 82 5
5580 903 95 2
5581 904 93 3
5582 895 103 2
5583 892 105 3
5584 900 100 0
5585 899 100 1
5586 892 104 4
5587 892 103 5
5588 866 131 3
5589 854 142 4
5590 862 135 3
5591 867 129 4
5592 880 114 6
5593 867 129 4
5594 868 128 4
5595 866 127 7
5596 845 153 2
5597 818 177 5
5598 814 178 8
5599 830 162 8
5600 820 171 9
5601 832 160 8
5602 824 171 5
5603 814 175 11
5604 814 178 8
5605 844 147 9
5606 855 140 5
5607 857 137 6
5608 859 134 7
5609 869 129 2
5610 881 116 3
5611 880 113 7
5612 888 106 6
5613 879 118 3
5614 892 108 0
5615 894 101 5
5616 889 110 1
5617 879 117 4
5618 872 124 4
5619 889 107 4
5620 892 103 5
5621 900 98 2
5622 903 94 3
5623 905 93 2
5624 919 78 3
5625 905 94 1
5626 912 88 0
5627 920 77 3
5628 903 95 2
5629 895 104 1
5630 893 103 4
5631 896 99 5
5632 898 98 4
5633 902 96 2
5634 902 96 2
5635 898 99 3
5636 889 108 3
5637 885 111 4
5638 889 104 7
5639 889 109 2
5640 891 106 3
5641 908 92 0
5642 927 69 4
5643 936 63 1
5644 927 72 1
5645 929 70 1
5646 919 76 5
5647 923 77 0
5648 912 83 5
5649 912 85 3
5650 885 112 3
5651 887 107 6
5652 889 108 3
5653 884 115 1
5654 892 107 1
5655 886 109 5
5656 872 123 5
5657 885 111 4
5658 905 93 2
5659 899 97 4
5660 898 98 4
5661 891 107 2
5662 893 104 3
5663 883 112 5
5664 879 120 1
5665 886 113 1
5666 897 98 5
5667 895 104 1
5668 907 91 2
5669 900 99 1
5670 906 94 0
5671 924 73 3
5672 925 74 1
5673 916 84 0
5674 919 80 1
5675 907 90 3
5676 907 91 2
5677 895 101 4
5678 896 102 2
5679 899 92 9
5680 894 104 2
5681 896 104 0
5682 901 99 0
5683 913 87 0
5684 916 83 1
5685 927 73 0
5686 922 78 0
5687 912 87 1
5688 902 95 3
5689 906 93 1
5690 912 83 5
5691 887 108 5
5692 880 116 4
5693 903 91 6
5694 886 108 6
5695 874 122 4
5696 878 116 6
5697 877 118 5
5698 872 128 0
5699 874 124 2
5700 879 116 5
5701 884 116 0
5702 901 96 3
5703 884 114 2
5704 896 101 3
5705 887 111 2
5706 879 116 5
5707 885 113 2
5708 881 112 7
5709 866 127 7
5710 868 127 5
5711 860 132 8
5712 862 133 5
5713 857 138 5
5714 867 130 3
5715 866 131 3
5716 862 128 10
5717 872 123 5
5718 879 114 7
5719 862 133 5
5720 857 136 7
5721 863 132 5
5722 856 140 4
5723 862 134 4
5724 863 133 4
5725 867 130 3
5726 823 172 5
5727 823 168 9
5728 836 156 8
5729 826 169 5
5730 838 158 4
5731 844 152 4
5732 860 136 4
5733 852 142 6
5734 854 142 4
5735 872 122 6
5736 871 121 8
5737 878 119 3
5738 887 111 2
5739 901 94 5
5740 905 93 2
5741 890 106 4
5742 882 118 0
5743 882 115 3
5744 867 125 8
5745 860 140 0
5746 867 125 8
5747 882 114 4
5748 900 98 2
5749 899 97 4
5750 903 96 1
5751 909 88 3
5752 913 84 3
5753 919 80 1
5754 928 72 0
5755 936 63 1
5756 935 63 2
5757 937 63 0
5758 941 56 3
5759 947 53 0
5760 950 49 1
5761 949 49 2
5762 951 49 0
5763 949 50 1
5764 941 58 1
5765 951 47 2
5766 954 46 0
5767 948 51 1
5768 931 68 1
5769 930 70 0
5770 916 82 2
5771 905 91 4
5772 895 102 3
5773 902 96 2
5774 902 96 2
5775 911 88 1
5776 907 90 3
5777 899 99 2
5778 896 102 2
5779 903 93 4
5780 913 85 2
5781 917 83 0
5782 915 85 0
5783 892 106 2
5784 876 117 7
5785 883 112 5
5786 863 135 2
5787 883 113 4
5788 866 129 5
5789 866 130 4
5790 856 135 9
5791 858 130 12
5792 855 138 7
5793 865 126 9
5794 866 128 6
5795 862 132 6
5796 851 146 3
5797 827 168 5
5798 819 172 9
5799 809 182 9
5800 805 185 10
5801 809 181 10
5802 830 160 10
5803 835 154 11
5804 822 168 10
5805 803 188 9
5806 799 190 11
5807 806 181 13
5808 796 197 7
5809 803 183 14
5810 783 203 14
5811 783 195 22
5812 758 227 15
5813 763 224 13
5814 753 232 15
5815 763 221 16
5816 744 246 10
5817 775 208 17
5818 762 224 14
5819 751 233 16
5820 764 221 15
5821 755 228 17
5822 762 216 22
5823 741 241 18
5824 762 225 13
5825 764 220 16
5826 778 209 13
5827 762 226 12
5828 785 203 12
5829 787 197 16
5830 776 212 12
5831 784 201 15
5832 791 195 14
5833 805 182 13
5834 803 186 11
5835 802 194 4
5836 795 198 7
5837 790 200 10
5838 799 181 20
5839 790 201 9
5840 810 181 9
5841 808 183 9
5842 805 189 6
5843 814 177 9
5844 814 176 10
5845 807 180 13
5846 792 200 8
5847 807 183 10
5848 814 180 6
5849 809 179 12
5850 822 165 13
5851 819 172 9
5852 828 165 7
5853 821 175 4
5854 842 151 7
5855 855 138 7
5856 859 135 6
5857 858 138 4
5858 868 126 6
5859 869 129 2
5860 856 141 3
5861 875 121 4
5862 854 142 4
5863 842 152 6
5864 835 159 6
5865 843 151 6
5866 852 143 5
5867 862 131 7
5868 876 122 2
5869 864 133 3
5870 875 120 5
5871 864 132 4
5872 865 131 4
5873 869 126 5
5874 868 128 4
5875 866 134 0
5876 860 137 3
5877 863 131 6
5878 867 128 5
5879 863 130 7
5880 868 129 3
5881 855 143 2
5882 854 141 5
5883 833 161 6
5884 833 157 10
5885 807 187 6
5886 816 180 4
5887 823 171 6
5888 815 173 12
5889 838 157 5
5890 848 148 4
5891 848 144 8
5892 835 159 6
5893 847 148 5
5894 850 148 2
5895 837 160 3
5896 834 157 9
5897 840 155 5
5898 839 155 6
5899 862 134 4
5900 868 122 10
5901 861 135 4
5902 865 128 7
5903 856 134 10
5904 842 143 15
5905 814 179 7
5906 839 152 9
5907 838 157 5
5908 835 156 9
5909 860 138 2
5910 867 129 4
5911 857 139 4
5912 871 119 10
5913 863 129 8
5914 853 138 9
5915 851 143 6
5916 836 156 8
5917 846 143 11
5918 836 159 5
5919 843 154 3
5920 840 150 10
5921 839 154 7
5922 833 156 11
5923 843 147 10
5924 831 160 9
5925 853 142 5
5926 844 151 5
5927 833 164 3
5928 848 144 8
5929 840 155 5
5930 844 150 6
5931 840 153 7
5932 844 145 11
5933 825 166 9
5934 832 161 7
5935 811 180 9
5936 809 181 10
5937 797 194 9
5938 820 171 9
5939 827 160 13
5940 823 169 8
5941 843 154 3
5942 834 160 6
5943 832 161 7
5944 829 164 7
5945 836 158 6
5946 839 155 6
5947 830 165 5
5948 821 172 7
5949 805 185 10
5950 816 175 9
5951 800 189 11
5952 828 161 11
5953 850 144 6
5954 835 158 7
5955 825 169 6
5956 815 179 6
5957 824 167 9
5958 813 179 8
5959 811 180 9
5960 834 157 9
5961 828 164 8
5962 832 161 7
5963 837 152 11
5964 836 160 4
5965 842 152 6
5966 860 134 6
5967 856 139 5
5968 867 128 5
5969 888 107 5
5970 888 110 2
5971 882 114 4
5972 882 117 1
5973 888 111 1
5974 892 107 1
5975 891 107 2
5976 901 95 4
5977 912 85 3
5978 918 80 2
5979 906 94 0
5980 914 86 0
5981 913 86 1
5982 921 78 1
5983 906 94 0
5984 911 86 3
5985 918 81 1
5986 934 66 0
5987 920 79 1
5988 910 89 1
5989 908 86 6
5990 904 96 0
5991 900 99 1
5992 898 100 2
5993 911 85 4
5994 915 81 4
5995 916 80 4
5996 910 89 1
5997 914 84 2
5998 920 78 2
5999 913 85 2
6000 908 90 2
6001 909 91 0
6002 910 89 1
6003 915 82 3
6004 903 94 3
6005 903 94 3
6006 902 97 1
6007 910 86 4
6008 888 110 2
6009 897 101 2
6010 897 99 4
6011 902 97 1
6012 898 99 3
6013 912 86 2
6014 911 89 0
6015 915 84 1
6016 913 85 2
6017 918 78 4
6018 917 82 1
6019 910 89 1
6020 922 76 2
6021 947 52 1
6022 938 62 0
6023 945 54 1
6024 946 54 0
6025 949 49 2
6026 943 54 3
6027 924 75 1
6028 920 77 3
6029 897 99 4
6030 913 84 3
6031 882 113 5
6032 873 120 7
6033 866 128 6
6034 881 114 5
6035 877 122 1
6036 873 124 3
6037 886 109 5
6038 875 121 4
6039 869 122 9
6040 843 150 7
6041 835 161 4
6042 842 153 5
6043 842 152 6
6044 852 146 2
6045 847 146 7
6046 845 149 6
6047 841 156 3
6048 837 157 6
6049 825 163 12
6050 844 151 5
6051 856 138 6
6052 852 143 5
6053 841 152 7
6054 840 155 5
6055 830 159 11
6056 830 164 6
6057 822 172 6
6058 817 174 9
6059 823 166 11
6060 824 167 9
6061 811 181 8
6062 812 180 8
6063 824 169 7
6064 823 171 6
6065 859 137 4
6066 859 139 2
6067 843 150 7
6068 845 149 6
6069 870 124 6
6070 863 129 8
6071 874 125 1
6072 871 127 2
6073 863 132 5
6074 872 124 4
6075 860 134 6
6076 840 156 4
6077 843 150 7
6078 840 156 4
6079 826 167 7
6080 848 147 5
6081 865 127 8
6082 865 129 6
6083 870 129 1
6084 861 135 4
6085 847 148 5
6086 844 145 11
6087 829 161 10
6088 828 167 5
6089 827 163 10
6090 833 156 11
6091 845 148 7
6092 849 143 8
6093 824 167 9
6094 823 165 12
6095 832 159 9
6096 832 160 8
6097 845 144 11
6098 829 159 12
6099 823 170 7
6100 826 165 9
6101 822 169 9
6102 832 160 8
6103 852 139 9
6104 854 139 7
6105 853 141 6
6106 850 143 7
6107 848 146 6
6108 849 145 6
6109 856 140 4
6110 864 129 7
6111 874 123 3
6112 870 125 5
6113 888 109 3
6114 889 107 4
6115 878 118 4
6116 880 117 3
6117 895 102 3
6118 908 88 4
6119 911 84 5
6120 918 81 1
6121 918 82 0
6122 927 73 0
6123 921 77 2
6124 912 86 2
6125 908 91 1
6126 899 95 6
6127 893 98 9
6128 888 104 8
6129 882 115 3
6130 882 118 0
6131 885 111 4
6132 898 100 2
6133 886 114 0
6134 899 98 3
6135 904 91 5
6136 894 101 5
6137 894 103 3
6138 899 99 2
6139 909 88 3
6140 897 102 1
6141 881 119 0
6142 887 110 3
6143 894 102 4
6144 895 103 2
6145 909 89 2
6146 911 85 4
6147 898 100 2
6148 899 99 2
6149 897 100 3
6150 894 103 3
6151 892 105 3
6152 886 110 4
6153 873 123 4
6154 864 132 4
6155 853 141 6
6156 835 161 4
6157 849 146 5
6158 845 148 7
6159 855 140 5
6160 848 144 8
6161 838 156 6
6162 825 168 7
6163 848 146 6
6164 875 116 9
6165 871 120 9
6166 866 129 5
6167 879 120 1
6168 873 124 3
6169 890 107 3
6170 884 110 6
6171 872 124 4
6172 898 100 2
6173 898 99 3
6174 902 96 2
6175 904 93 3
6176 903 97 0
6177 914 85 1
6178 913 86 1
6179 920 80 0
6180 932 66 2
6181 930 70 0
6182 930 68 2
6183 928 71 1
6184 919 77 4
6185 906 93 1
6186 901 96 3
6187 893 105 2
6188 895 104 1
6189 909 91 0
6190 901 93 6
6191 891 107 2
6192 883 115 2
6193 893 103 4
6194 899 98 3
6195 905 89 6
6196 875 122 3
6197 879 116 5
6198 873 125 2
6199 869 127 4
6200 844 153 3
6201 826 165 9
6202 833 160 7
6203 846 150 4
6204 852 143 5
6205 854 137 9
6206 831 163 6
6207 839 156 5
6208 831 165 4
6209 843 151 6
6210 841 146 13
6211 841 155 4
6212 855 140 5
6213 858 135 7
6214 852 140 8
6215 843 153 4
6216 864 132 4
6217 845 151 4
6218 856 139 5
6219 864 132 4
6220 857 138 5
6221 876 118 6
6222 880 119 1
6223 883 114 3
6224 894 102 4
6225 899 101 0
6226 879 119 2
6227 876 121 3
6228 877 121 2
6229 875 124 1
6230 885 107 8
6231 887 111 2
6232 902 94 4
6233 903 95 2
6234 909 88 3
6235 912 87 1
6236 907 92 1
6237 912 86 2
6238 898 97 5
6239 902 96 2
6240 904 94 2
6241 908 90 2
6242 904 95 1
6243 878 119 3
6244 873 125 2
6245 887 110 3
6246 887 108 5
6247 878 119 3
6248 873 123 4
6249 883 115 2
6250 899 96 5
6251 880 118 2
6252 895 101 4
6253 884 114 2
6254 879 116 5
6255 872 124 4
6256 875 121 4
6257 882 111 7
6258 878 116 6
6259 887 108 5
6260 878 117 5
6261 878 117 5
6262 863 130 7
6263 855 139 6
6264 855 140 5
6265 837 159 4
6266 856 138 6
6267 863 133 4
6268 864 131 5
6269 879 116 5
6270 886 110 4
6271 872 127 1
6272 889 106 5
6273 894 104 2
6274 895 102 3
6275 906 90 4
6276 901 93 6
6277 897 99 4
6278 905 93 2
6279 900 97 3
6280 886 112 2
6281 886 113 1
6282 870 127 3
6283 870 125 5
6284 873 121 6
6285 871 125 4
6286 870 127 3
6287 874 124 2
6288 882 113 5
6289 870 124 6
6290 853 139 8
6291 875 122 3
6292 867 126 7
6293 860 137 3
6294 869 129 2
6295 878 122 0
6296 884 114 2
6297 886 108 6
6298 864 132 4
6299 869 130 1
6300 873 121 6
6301 889 107 4
6302 888 112 0
6303 870 129 1
6304 853 143 4
6305 855 142 3
6306 837 156 7
6307 830 160 10
6308 835 162 3
6309 851 146 3
6310 868 128 4
6311 859 137 4
6312 870 127 3
6313 872 121 7
6314 858 138 4
6315 841 150 9
6316 840 149 11
6317 839 156 5
6318 846 146 8
6319 854 141 5
6320 857 140 3
6321 864 131 5
6322 871 124 5
6323 882 112 6
6324 880 116 4
6325 882 114 4
6326 885 109 6
6327 882 114 4
6328 883 110 7
6329 890 105 5
6330 873 122 5
6331 876 119 5
6332 850 148 2
6333 841 152 7
6334 853 142 5
6335 862 135 3
6336 840 155 5
6337 871 123 6
6338 866 132 2
6339 858 140 2
6340 858 140 2
6341 859 135 6
6342 836 159 5
6343 836 156 8
6344 835 152 13
6345 835 160 5
6346 837 156 7
6347 835 160 5
6348 840 151 9
6349 831 164 5
6350 849 140 11
6351 866 128 6
6352 866 125 9
6353 852 146 2
6354 862 135 3
6355 868 129 3
6356 841 152 7
6357 842 150 8
6358 827 169 4
6359 843 151 6
6360 854 141 5
6361 854 141 5
6362 860 130 10
6363 857 140 3
6364 842 151 7
6365 845 145 10
6366 852 142 6
6367 836 160 4
6368 840 153 7
6369 829 161 10
6370 816 171 13
6371 789 203 8
6372 807 185 8
6373 805 183 12
6374 808 179 13
6375 817 178 5
6376 804 188 8
6377 800 190 10
6378 773 215 12
6379 774 203 23
6380 783 207 10
6381 787 207 6
6382 803 188 9
6383 815 177 8
6384 827 159 14
6385 817 171 12
6386 790 196 14
6387 783 202 15
6388 785 201 14
6389 787 199 14
6390 799 186 15
6391 772 219 9
6392 796 194 10
6393 805 187 8
6394 806 183 11
6395 799 193 8
6396 812 177 11
6397 814 175 11
6398 806 187 7
6399 785 202 13
6400 792 193 15
6401 775 220 5
6402 788 198 14
6403 788 200 12
6404 799 183 18
6405 792 196 12
6406 789 198 13
6407 787 201 12
6408 788 196 16
6409 786 200 14
6410 786 200 14
6411 804 185 11
6412 798 189 13
6413 778 209 13
6414 766 216 18
6415 750 239 11
6416 772 218 10
6417 753 227 20
6418 758 225 17
6419 764 220 16
6420 766 218 16
6421 766 218 16
6422 774 212 14
6423 783 210 7
6424 776 214 10
6425 788 202 10
6426 758 227 15
6427 781 201 18
6428 767 222 11
6429 779 198 23
6430 798 197 5
6431 813 173 14
6432 788 196 16
6433 810 181 9
6434 824 170 6
6435 832 157 11
6436 822 163 15
6437 813 177 10
6438 805 179 16
6439 800 190 10
6440 811 181 8
6441 808 181 11
6442 798 195 7
6443 805 182 13
6444 808 186 6
6445 807 185 8
6446 820 172 8
6447 829 160 11
6448 824 163 13
6449 828 165 7
6450 822 171 7
6451 836 156 8
6452 860 136 4
6453 865 131 4
6454 846 148 6
6455 841 157 2
6456 860 132 8
6457 842 152 6
6458 834 156 10
6459 828 157 15
6460 818 176 6
6461 844 147 9
6462 845 151 4
6463 846 149 5
6464 865 132 3
6465 865 132 3
6466 892 104 4
6467 877 123 0
6468 881 116 3
6469 880 116 4
6470 876 121 3
6471 863 133 4
6472 850 143 7
6473 866 129 5
6474 871 125 4
6475 873 121 6
6476 877 119 4
6477 876 117 7
6478 868 128 4
6479 884 110 6
6480 893 105 2
6481 902 94 4
6482 894 105 1
6483 910 88 2
6484 915 82 3
6485 910 88 2
6486 910 90 0
6487 895 102 3
6488 899 100 1
6489 902 97 1
6490 925 71 4
6491 919 79 2
6492 914 84 2
6493 899 100 1
6494 900 100 0
6495 906 94 0
6496 903 95 2
6497 913 85 2
6498 914 83 3
6499 903 94 3
6500 912 87 1
6501 911 88 1
6502 907 88 5
6503 901 99 0
6504 900 96 4
6505 910 88 2
6506 893 100 7
6507 888 110 2
6508 898 97 5
6509 888 107 5
6510 884 114 2
6511 894 104 2
6512 892 106 2
6513 889 108 3
6514 894 103 3
6515 915 82 3
6516 911 87 2
6517 914 85 1
6518 906 93 1
6519 901 97 2
6520 899 98 3
6521 891 108 1
6522 902 96 2
6523 907 90 3
6524 889 108 3
6525 892 107 1
6526 897 101 2
6527 879 113 8
6528 880 119 1
6529 892 107 1
6530 890 109 1
6531 889 108 3
6532 894 100 6
6533 884 115 1
6534 896 101 3
6535 901 96 3
6536 904 92 4
6537 907 89 4
6538 913 86 1
6539 911 88 1
6540 917 81 2
6541 918 80 2
6542 909 90 1
6543 913 87 0
6544 923 75 2
6545 915 85 0
6546 915 84 1
6547 908 90 2
6548 902 96 2
6549 896 102 2
6550 894 104 2
6551 908 92 0
6552 913 85 2
6553 918 75 7
6554 932 66 2
6555 925 75 0
6556 926 73 1
6557 925 74 1
6558 924 76 0
6559 920 79 1
6560 926 71 3
6561 918 78 4
6562 921 77 2
6563 936 59 5
6564 935 64 1
6565 940 60 0
6566 937 62 1
6567 935 65 0
6568 935 63 2
6569 933 67 0
6570 932 67 1
6571 932 65 3
6572 929 71 0
6573 929 68 3
6574 932 66 2
6575 922 76 2
6576 918 82 0
6577 919 78 3
6578 924 76 0
6579 920 79 1
6580 914 85 1
6581 926 73 1
6582 943 55 2
6583 939 60 1
6584 948 51 1
6585 949 50 1
6586 946 54 0
6587 949 51 0
6588 947 52 1
6589 940 60 0
6590 933 67 0
6591 919 81 0
6592 921 77 2
6593 914 85 1
6594 901 97 2
6595 883 114 3
6596 868 129 3
6597 867 128 5
6598 875 123 2
6599 878 117 5
6600 872 123 5
6601 876 119 5
6602 865 127 8
6603 876 119 5
6604 878 120 2
6605 897 99 4
6606 890 105 5
6607 881 116 3
6608 882 112 6
6609 883 111 6
6610 881 116 3
6611 867 130 3
6612 871 124 5
6613 886 112 2
6614 895 104 1
6615 900 99 1
6616 924 74 2
6617 918 81 1
6618 919 79 2
6619 908 89 3
6620 913 86 1
6621 920 80 0
6622 932 67 1
6623 918 82 0
6624 898 100 2
6625 900 95 5
6626 892 107 1
6627 892 105 3
6628 870 127 3
6629 881 115 4
6630 865 131 4
6631 861 131 8
6632 834 160 6
6633 847 144 9
6634 828 165 7
6635 830 157 13
6636 836 154 10
6637 829 161 10
6638 829 160 11
6639 811 175 14
6640 824 165 11
6641 804 183 13
6642 787 204 9
6643 814 175 11
6644 808 180 12
6645 807 181 12
6646 816 176 8
6647 821 165 14
6648 824 170 6
6649 841 149 10
6650 824 163 13
6651 814 178 8
6652 818 174 8
6653 825 166 9
6654 818 173 9
6655 827 164 9
6656 843 148 9
6657 854 137 9
6658 870 124 6
6659 873 124 3
6660 884 114 2
6661 888 105 7
6662 896 97 7
6663 881 115 4
6664 882 115 3
6665 873 118 9
6666 878 118 4
6667 892 102 6
6668 895 102 3
6669 881 116 3
6670 887 109 4
6671 889 107 4
6672 883 114 3
6673 896 100 4
6674 886 112 2
6675 885 110 5
6676 880 117 3
6677 875 121 4
6678 885 110 5
6679 881 115 4
6680 875 118 7
6681 864 134 2
6682 857 139 4
6683 847 148 5
6684 858 140 2
6685 875 123 2
6686 862 132 6
6687 863 135 2
6688 860 136 4
6689 868 127 5
6690 851 140 9
6691 836 158 6
6692 841 155 4
6693 848 149 3
6694 842 151 7
6695 849 144 7
6696 850 146 4
6697 854 139 7
6698 846 152 2
6699 841 155 4
6700 831 163 6
6701 827 167 6
6702 842 151 7
6703 847 146 7
6704 860 135 5
6705 862 136 2
6706 870 126 4
6707 885 114 1
6708 898 98 4
6709 853 138 9
6710 849 147 4
6711 850 144 6
6712 843 148 9
6713 835 158 7
6714 827 165 8
6715 827 169 4
6716 820 171 9
6717 827 166 7
6718 815 177 8
6719 816 175 9
6720 818 173 9
6721 803 187 10
6722 793 199 8
6723 801 187 12
6724 825 166 9
6725 838 152 10
6726 862 131 7
6727 859 135 6
6728 854 140 6
6729 850 143 7
6730 851 145 4
6731 856 136 8
6732 851 145 4
6733 836 157 7
6734 842 150 8
6735 856 138 6
6736 856 143 1
6737 871 122 7
6738 843 150 7
6739 857 138 5
6740 858 137 5
6741 845 151 4
6742 856 143 1
6743 851 140 9
6744 853 141 6
6745 856 134 10
6746 853 135 12
6747 854 139 7
6748 855 141 4
6749 853 138 9
6750 848 146 6
6751 835 158 7
6752 835 156 9
6753 836 156 8
6754 827 166 7
6755 824 171 5
6756 829 163 8
6757 838 156 6
6758 838 154 8
6759 844 145 11
6760 830 161 9
6761 821 174 5
6762 811 179 10
6763 814 177 9
6764 806 187 7
6765 787 198 15
6766 779 207 14
6767 765 216 19
6768 770 219 11
6769 765 217 18
6770 778 205 17
6771 779 206 15
6772 801 194 5
6773 837 152 11
6774 814 181 5
6775 798 188 14
6776 803 181 16
6777 821 170 9
6778 814 177 9
6779 809 183 8
6780 815 180 5
6781 836 156 8
6782 840 156 4
6783 844 151 5
6784 830 162 8
6785 832 161 7
6786 829 167 4
6787 837 155 8
6788 843 154 3
6789 857 138 5
6790 856 135 9
6791 853 143 4
6792 872 123 5
6793 865 126 9
6794 876 120 4
6795 874 123 3
6796 870 127 3
6797 850 149 1
6798 856 139 5
6799 851 141 8
6800 850 144 6
6801 847 148 5
6802 853 141 6
6803 860 132 8
6804 859 135 6
6805 874 119 7
6806 879 111 10
6807 861 135 4
6808 869 126 5
6809 862 134 4
6810 855 140 5
6811 851 143 6
6812 858 136 6
6813 867 128 5
6814 856 137 7
6815 846 151 3
6816 857 138 5
6817 866 132 2
6818 857 138 5
6819 870 125 5
6820 875 121 4
6821 884 116 0
6822 879 114 7
6823 877 115 8
6824 878 118 4
6825 858 133 9
6826 855 140 5
6827 860 134 6
6828 866 129 5
6829 867 128 5
6830 853 142 5
6831 874 124 2
6832 887 106 7
6833 884 115 1
6834 888 110 2
6835 885 115 0
6836 882 116 2
6837 872 122 6
6838 874 121 5
6839 885 109 6
6840 883 115 2
6841 890 103 7
6842 876 123 1
6843 879 120 1
6844 869 127 4
6845 869 128 3
6846 877 122 1
6847 880 117 3
6848 874 125 1
6849 870 128 2
6850 880 114 6
6851 864 135 1
6852 873 121 6
6853 863 129 8
6854 861 136 3
6855 873 125 2
6856 863 137 0
6857 863 132 5
6858 844 153 3
6859 844 152 4
6860 843 149 8
6861 833 161 6
6862 831 161 8
6863 832 161 7
6864 837 155 8
6865 838 156 6
6866 826 165 9
6867 828 165 7
6868 822 172 6
6869 822 169 9
6870 836 159 5
6871 859 136 5
6872 864 130 6
6873 862 135 3
6874 850 145 5
6875 874 122 4
6876 882 113 5
6877 885 110 5
6878 885 113 2
6879 883 113 4
6880 876 121 3
6881 868 126 6
6882 860 136 4
6883 866 133 1
6884 876 117 7
6885 897 101 2
6886 897 102 1
6887 896 100 4
6888 890 109 1
6889 873 123 4
6890 850 144 6
6891 849 143 8
6892 830 165 5
6893 825 167 8
6894 843 153 4
6895 861 131 8
6896 849 143 8
6897 845 150 5
6898 837 156 7
6899 824 166 10
6900 835 155 10
6901 853 138 9
6902 840 149 11
6903 836 157 7
6904 826 165 9
6905 831 161 8
6906 824 167 9
6907 806 185 9
6908 800 184 16
6909 803 187 10
6910 790 201 9
6911 799 190 11
6912 793 194 13
6913 797 186 17
6914 791 193 16
6915 817 172 11
6916 826 163 11
6917 819 171 10
6918 819 175 6
6919 816 174 10
6920 821 166 13
6921 826 163 11
6922 791 196 13
6923 775 214 11
6924 757 226 17
6925 759 224 17
6926 756 223 21
6927 770 218 12
6928 781 204 15
6929 787 201 12
6930 800 187 13
6931 776 209 15
6932 800 188 12
6933 808 172 20
6934 817 177 6
6935 802 188 10
6936 816 174 10
6937 804 181 15
6938 802 188 10
6939 814 173 13
6940 822 164 14
6941 801 188 11
6942 807 184 9
6943 820 172 8
6944 825 166 9
6945 825 166 9
6946 843 146 11
6947 834 157 9
6948 827 165 8
6949 841 148 11
6950 834 162 4
6951 853 142 5
6952 856 135 9
6953 861 136 3
6954 859 134 7
6955 859 135 6
6956 864 135 1
6957 874 124 2
6958 880 117 3
6959 882 117 1
6960 885 112 3
6961 873 126 1
6962 885 111 4
6963 882 116 2
6964 888 110 2
6965 903 95 2
6966 910 89 1
6967 910 88 2
6968 922 77 1
6969 912 86 2
6970 896 100 4
6971 900 96 4
6972 893 105 2
6973 892 102 6
6974 902 97 1
6975 909 88 3
6976 904 95 1
6977 897 102 1
6978 898 100 2
6979 911 87 2
6980 915 81 4
6981 916 82 2
6982 915 83 2
6983 919 80 1
6984 911 85 4
6985 910 90 0
6986 929 69 2
6987 928 72 0
6988 935 62 3
6989 933 65 2
6990 943 53 4
6991 941 57 2
6992 937 63 0
6993 939 61 0
6994 932 67 1
6995 934 64 2
6996 934 64 2
6997 932 67 1
6998 927 71 2
6999 929 69 2
7000 934 65 1
7001 930 70 0
7002 932 67 1
7003 932 67 1
7004 931 66 3
7005 929 70 1
7006 944 54 2
7007 936 63 1
7008 943 57 0
7009 937 60 3
7010 942 57 1
7011 941 57 2
7012 937 61 2
7013 952 48 0
7014 958 42 0
7015 951 49 0
7016 949 50 1
7017 949 51 0
7018 953 47 0
7019 957 43 0
7020 956 44 0
7021 949 51 0
7022 950 50 0
7023 944 55 1
7024 931 69 0
7025 939 60 1
7026 935 64 1
7027 933 64 3
7028 938 61 1
7029 949 47 4
7030 948 51 1
7031 948 51 1
7032 952 47 1
7033 951 48 1
7034 949 51 0
7035 947 53 0
7036 947 51 2
7037 948 51 1
7038 954 45 1
7039 961 37 2
7040 957 42 1
7041 943 55 2
7042 937 63 0
7043 944 56 0
7044 940 60 0
7045 936 61 3
7046 944 54 2
7047 954 45 1
7048 959 41 0
7049 968 32 0
7050 969 31 0
7051 966 34 0
7052 963 35 2
7053 972 28 0
7054 974 26 0
7055 981 19 0
7056 977 23 0
7057 981 18 1
7058 983 17 0
7059 980 20 0
7060 979 21 0
7061 977 23 0
7062 976 24 0
7063 978 22 0
7064 974 25 1
7065 973 27 0
7066 967 33 0
7067 966 33 1
7068 967 32 1
7069 962 38 0
7070 956 43 1
7071 954 46 0
