// Initial random seed:
1792191966284

// RunInitializeCallbacks():
initializeMutationRate(1e-07);
initializeMutationType(0, 0.5, "f", 0);
5524 762 223 15
5525 777 206 17
5526 767 218 15
5527 775 209 16
5528 789 197 14
5529 777 207 16
5530 773 209 18
5531 783 198 19
5532 748 238 14
5533 756 229 15
5534 745 240 15
5535 719 256 25
5536 714 260 26
5537 723 260 17
5538 707 264 29
5539 717 259 24
5540 709 265 26
5541 722 254 24
5542 731 247 22
5543 724 252 24
5544 720 251 29
5545 723 255 22
5546 729 251 20
5547 738 247 15
5548 751 235 14
5549 738 239 23
5550 750 236 14
5551 741 238 21
5552 750 236 14
5553 751 225 24
5554 749 234 17
5555 750 226 24
5556 759 221 20
5557 753 228 19
5558 755 226 19
5559 789 196 15
5560 773 218 9
5561 777 210 13
5562 812 176 12
5563 795 192 13
5564 804 185 11
5565 800 186 14
5566 792 199 9
5567 800 188 12
5568 795 196 9
5569 802 189 9
5570 800 193 7
5571 810 179 11
5572 788 204 8
5573 791 192 17
5574 789 199 12
5575 777 206 17
5576 792 190 18
5577 760 229 11
5578 739 244 17
5579 768 220 12
5580 768 215 17
5581 748 233 19
5582 737 245 18
5583 733 255 12
5584 746 236 18
5585 734 241 25
5586 735 247 18
5587 741 238 21
5588 734 250 16
5589 720 263 17
5590 718 262 20
5591 710 270 20
5592 725 252 23
5593 725 259 16
5594 718 264 18
5595 702 270 28
5596 697 286 17
5597 696 270 34
5598 692 284 24
5599 705 269 26
5600 701 273 26
5601 691 278 31
5602 684 278 38
5603 687 294 19
5604 706 263 31
5605 729 245 26
5606 689 291 20
5607 700 270 30
5608 693 272 35
5609 686 283 31
5610 687 281 32
5611 701 269 30
5612 654 327 19
5613 677 293 30
5614 676 291 33
5615 664 300 36
5616 673 299 28
5617 683 286 31
5618 692 273 35
5619 696 275 29
5620 671 304 25
5621 684 285 31
5622 671 295 34
5623 675 295 30
5624 678 294 28
5625 670 301 29
5626 668 301 31
5627 667 298 35
5628 658 305 37
5629 666 293 41
5630 671 293 36
5631 669 292 39
5632 673 290 37
5633 690 287 23
5634 704 265 31
5635 687 276 37
5636 701 258 41
5637 681 293 26
5638 707 263 30
5639 714 263 23
5640 683 298 19
5641 716 255 29
5642 716 257 27
5643 728 253 19
5644 740 241 19
5645 729 247 24
5646 720 252 28
5647 722 250 28
5648 709 273 18
5649 727 247 26
5650 725 252 23
5651 734 247 19
5652 750 237 13
5653 773 215 12
5654 799 185 16
5655 794 194 12
5656 794 195 11
5657 788 204 8
5658 785 211 4
5659 799 193 8
5660 790 186 24
5661 813 180 7
5662 832 155 13
5663 829 161 10
5664 812 180 8
5665 830 158 12
5666 828 161 11
5667 809 182 9
5668 837 148 15
5669 839 152 9
5670 831 163 6
5671 822 170 8
5672 816 178 6
5673 819 170 11
5674 813 176 11
5675 823 166 11
5676 805 184 11
5677 817 174 9
5678 827 168 5
5679 842 146 12
5680 828 165 7
5681 833 160 7
5682 840 153 7
5683 825 166 9
5684 825 167 8
5685 855 137 8
5686 857 140 3
5687 865 128 7
5688 865 129 6
5689 844 150 6
5690 847 143 10
5691 861 133 6
5692 859 135 6
5693 861 133 6
5694 872 126 2
5695 886 110 4
5696 878 116 6
5697 882 117 1
5698 879 119 2
5699 904 95 1
5700 918 78 4
5701 913 86 1
5702 903 97 0
5703 914 84 2
5704 904 94 2
5705 911 87 2
5706 916 82 2
5707 917 82 1
5708 928 71 1
5709 923 76 1
5710 939 60 1
5711 941 57 2
5712 937 62 1
5713 926 71 3
5714 933 65 2
5715 942 58 0
5716 953 45 2
5717 948 52 0
5718 941 59 0
5719 948 52 0
5720 948 51 1
5721 960 40 0
5722 969 31 0
5723 977 22 1
5724 972 28 0
5725 970 30 0
5726 972 28 0
5727 982 17 1
5728 980 20 0
5729 982 18 0
5730 972 28 0
5731 971 29 0
5732 974 26 0
5733 974 25 1
5734 963 36 1
5735 970 30 0
5736 971 28 1
5737 966 34 0
5738 960 40 0
5739 965 35 0
5740 964 36 0
5741 968 32 0
5742 975 25 0
5743 983 16 1
5744 983 17 0
5745 979 21 0
5746 986 14 0
5747 984 16 0
5748 989 11 0
5749 987 13 0
5750 986 14 0
5751 981 19 0
5752 979 21 0
5753 977 23 0
5754 981 19 0
5755 980 20 0
5756 985 15 0
5757 984 16 0
5758 979 21 0
5759 974 26 0
5760 979 21 0
5761 977 23 0
5762 976 24 0
5763 985 14 1
5764 977 23 0
5765 974 26 0
5766 983 17 0
5767 985 15 0
5768 988 12 0
5769 983 17 0
5770 977 23 0
5771 977 23 0
5772 981 19 0
5773 983 17 0
5774 982 18 0
5775 980 19 1
5776 982 18 0
5777 979 21 0
5778 977 23 0
5779 984 16 0
5780 982 17 1
5781 982 18 0
5782 975 25 0
5783 977 23 0
5784 987 13 0
5785 984 16 0
5786 986 14 0
5787 987 13 0
5788 987 13 0
5789 979 21 0
5790 974 26 0
5791 973 27 0
5792 975 25 0
5793 977 23 0
5794 981 18 1
5795 982 18 0
5796 984 16 0
5797 988 12 0
5798 984 16 0
5799 985 15 0
5800 984 16 0
5801 989 11 0
5802 991 9 0
5803 993 7 0
5804 993 7 0
5805 996 4 0
5806 992 8 0
5807 991 9 0
5808 992 8 0
5809 995 5 0
5810 997 3 0
5811 996 4 0
5812 995 5 0
5813 992 8 0
5814 995 5 0
5815 996 4 0
5816 995 5 0
5817 996 4 0
5818 997 3 0
5819 996 4 0
5820 996 4 0
5821 993 7 0
5822 995 5 0
5823 989 11 0
5824 991 9 0
5825 989 11 0
5826 988 12 0
5827 987 13 0
5828 987 13 0
5829 983 17 0
5830 984 16 0
5831 982 18 0
5832 980 20 0
5833 978 22 0
5834 983 17 0
5835 983 17 0
5836 983 17 0
5837 978 22 0
5838 978 22 0
5839 981 19 0
5840 988 12 0
5841 987 13 0
5842 985 15 0
5843 982 18 0
5844 987 13 0
5845 990 10 0
5846 995 5 0
5847 996 4 0
5848 996 4 0
5849 995 5 0
5850 996 4 0
5851 994 6 0
5852 993 7 0
5853 992 8 0
5854 993 7 0
5855 988 12 0
5856 986 14 0
5857 990 10 0
5858 990 10 0
5859 989 11 0
5860 990 10 0
5861 994 6 0
5862 999 1 0
5863 999 1 0
5864 999 1 0
5865 1000 0 0
