// Initial random seed:
1673952108495

// RunInitializeCallbacks():
initializeMutationRate(1e-07);
initializeMutationType(0, 0.5, "f", 0);
5524 799 197 4
5525 806 189 5
5526 812 180 8
5527 821 169 10
5528 809 185 6
5529 826 159 15
5530 819 173 8
5531 822 171 7
5532 815 175 10
5533 804 190 6
5534 810 179 11
5535 798 190 12
5536 806 185 9
5537 818 172 10
5538 830 161 9
5539 829 163 8
5540 852 140 8
5541 847 146 7
5542 856 136 8
5543 859 133 8
5544 852 139 9
5545 863 131 6
5546 860 134 6
5547 832 161 7
5548 836 150 14
5549 812 178 10
5550 813 178 9
5551 822 177 1
5552 836 156 8
5553 849 146 5
5554 865 126 9
5555 845 147 8
5556 851 145 4
5557 847 145 8
5558 845 151 4
5559 858 136 6
5560 867 129 4
5561 864 130 6
5562 857 134 9
5563 857 139 4
5564 874 118 8
5565 862 132 6
5566 870 126 4
5567 885 112 3
5568 894 104 2
5569 890 107 3
5570 886 113 1
5571 886 111 3
5572 886 111 3
5573 880 117 3
5574 892 105 3
5575 882 114 4
5576 867 129 4
5577 843 152 5
5578 829 165 6
5579 833 156 11
5580 846 149 5
5581 839 149 12
5582 823 174 3
5583 846 149 5
5584 851 145 4
5585 858 135 7
5586 855 142 3
5587 858 135 7
5588 848 142 10
5589 837 155 8
5590 844 153 3
5591 846 148 6
5592 832 164 4
5593 823 170 7
5594 818 174 8
5595 833 158 9
5596 830 164 6
5597 816 176 8
5598 829 165 6
5599 817 175 8
5600 807 182 11
5601 792 195 13
5602 794 193 13
5603 800 189 11
5604 798 198 4
5605 814 180 6
5606 810 184 6
5607 818 170 12
5608 816 173 11
5609 798 194 8
5610 800 189 11
5611 806 186 8
5612 806 184 10
5613 835 154 11
5614 817 166 17
5615 804 190 6
5616 824 167 9
5617 836 158 6
5618 841 153 6
5619 840 157 3
5620 818 177 5
5621 845 140 15
5622 855 143 2
5623 853 142 5
5624 848 149 3
5625 858 135 7
5626 881 117 2
5627 875 122 3
5628 879 119 2
5629 862 135 3
5630 867 129 4
5631 864 133 3
5632 864 132 4
5633 856 137 7
5634 851 143 6
5635 844 150 6
5636 835 162 3
5637 831 160 9
5638 836 157 7
5639 845 149 6
5640 834 159 7
5641 845 149 6
5642 855 139 6
5643 862 125 13
5644 841 144 15
5645 855 141 4
5646 873 124 3
5647 872 123 5
5648 862 137 1
5649 868 124 8
5650 880 114 6
5651 877 121 2
5652 880 116 4
5653 898 99 3
5654 911 87 2
5655 912 87 1
5656 906 92 2
5657 893 101 6
5658 888 109 3
5659 893 104 3
5660 895 104 1
5661 884 110 6
5662 882 114 4
5663 878 118 4
5664 880 114 6
5665 884 112 4
5666 889 105 6
5667 874 122 4
5668 877 118 5
5669 890 109 1
5670 888 109 3
5671 888 108 4
5672 883 115 2
5673 882 116 2
5674 883 112 5
5675 871 124 5
5676 868 124 8
5677 857 135 8
5678 837 160 3
5679 872 117 11
5680 877 117 6
5681 869 127 4
5682 877 118 5
5683 851 142 7
5684 871 125 4
5685 869 126 5
5686 831 166 3
5687 832 154 14
5688 839 157 4
5689 834 159 7
5690 832 164 4
5691 842 148 10
5692 843 149 8
5693 820 169 11
5694 823 170 7
5695 823 171 6
5696 829 165 6
5697 826 159 15
5698 832 161 7
5699 822 167 11
5700 819 168 13
5701 806 183 11
5702 794 195 11
5703 819 174 7
5704 837 159 4
5705 830 167 3
5706 841 157 2
5707 827 168 5
5708 843 148 9
5709 845 149 6
5710 867 129 4
5711 860 134 6
5712 868 125 7
5713 865 128 7
5714 860 133 7
5715 860 135 5
5716 859 139 2
5717 841 155 4
5718 840 152 8
5719 825 174 1
5720 842 149 9
5721 829 163 8
5722 838 154 8
5723 836 157 7
5724 829 160 11
5725 830 163 7
5726 825 162 13
5727 828 164 8
5728 838 156 6
5729 840 149 11
5730 858 136 6
5731 847 148 5
5732 843 153 4
5733 842 151 7
5734 844 147 9
5735 855 141 4
5736 851 142 7
5737 842 157 1
5738 857 139 4
5739 870 129 1
5740 879 118 3
5741 874 120 6
5742 839 157 4
5743 821 169 10
5744 843 145 12
5745 822 173 5
5746 813 174 13
5747 787 207 6
5748 802 189 9
5749 811 179 10
5750 807 179 14
5751 817 168 15
5752 810 179 11
5753 803 185 12
5754 803 185 12
5755 810 184 6
5756 806 182 12
5757 809 185 6
5758 819 167 14
5759 814 179 7
5760 844 145 11
5761 832 164 4
5762 840 156 4
5763 856 138 6
5764 865 127 8
5765 854 142 4
5766 861 132 7
5767 857 140 3
5768 868 127 5
5769 887 109 4
5770 888 108 4
5771 885 112 3
5772 867 128 5
5773 876 121 3
5774 886 109 5
5775 889 106 5
5776 887 107 6
5777 890 108 2
5778 884 115 1
5779 887 110 3
5780 895 102 3
5781 875 122 3
5782 886 111 3
5783 898 97 5
5784 883 116 1
5785 883 110 7
5786 892 105 3
5787 881 116 3
5788 884 112 4
5789 887 110 3
5790 895 100 5
5791 876 121 3
5792 884 114 2
5793 886 111 3
5794 877 115 8
5795 888 108 4
5796 867 129 4
5797 879 115 6
5798 895 104 1
5799 903 95 2
5800 903 95 2
5801 912 83 5
5802 904 91 5
5803 903 94 3
5804 905 93 2
5805 915 81 4
5806 914 86 0
5807 917 82 1
5808 924 73 3
5809 923 74 3
5810 908 91 1
5811 893 103 4
5812 883 113 4
5813 888 108 4
5814 881 117 2
5815 882 116 2
5816 876 120 4
5817 863 132 5
5818 869 121 10
5819 871 126 3
5820 871 123 6
5821 879 120 1
5822 891 107 2
5823 893 103 4
5824 913 87 0
5825 920 78 2
5826 911 88 1
5827 919 78 3
5828 924 75 1
5829 945 53 2
5830 925 74 1
5831 934 65 1
5832 948 52 0
5833 942 54 4
5834 940 59 1
5835 952 48 0
5836 959 40 1
5837 957 43 0
5838 963 35 2
5839 965 34 1
5840 967 33 0
5841 974 26 0
5842 974 26 0
5843 970 30 0
5844 970 30 0
5845 978 22 0
5846 976 24 0
5847 965 35 0
5848 961 38 1
5849 960 39 1
5850 954 46 0
5851 947 53 0
5852 948 52 0
5853 948 51 1
5854 966 34 0
5855 962 38 0
5856 971 29 0
5857 971 28 1
5858 968 32 0
5859 974 26 0
5860 973 26 1
5861 976 24 0
5862 974 26 0
5863 978 22 0
5864 981 19 0
5865 976 24 0
5866 970 30 0
5867 966 33 1
5868 964 36 0
5869 973 27 0
5870 975 25 0
5871 970 30 0
5872 969 31 0
5873 960 40 0
5874 957 43 0
5875 951 47 2
5876 948 52 0
5877 951 48 1
5878 957 42 1
5879 948 51 1
5880 946 54 0
5881 958 41 1
5882 959 40 1
5883 961 37 2
5884 960 40 0
5885 958 42 0
5886 966 34 0
5887 965 35 0
5888 969 31 0
5889 970 30 0
5890 973 27 0
5891 969 31 0
5892 974 26 0
5893 978 22 0
5894 982 18 0
5895 980 20 0
5896 971 29 0
5897 978 22 0
5898 970 29 1
5899 967 32 1
5900 959 41 0
5901 960 40 0
5902 967 32 1
5903 968 32 0
5904 968 32 0
5905 961 39 0
5906 958 42 0
5907 956 44 0
5908 959 41 0
5909 957 43 0
5910 949 51 0
5911 950 49 1
5912 949 49 2
5913 939 59 2
5914 929 71 0
5915 929 69 2
5916 920 79 1
5917 926 73 1
5918 917 82 1
5919 922 72 6
5920 915 82 3
5921 904 95 1
5922 894 104 2
5923 888 110 2
5924 877 120 3
5925 887 109 4
5926 877 121 2
5927 882 115 3
5928 884 108 8
5929 875 123 2
5930 884 106 10
5931 894 101 5
5932 908 86 6
5933 905 93 2
5934 896 102 2
5935 916 79 5
5936 909 90 1
5937 904 94 2
5938 905 93 2
5939 903 96 1
5940 923 76 1
5941 940 59 1
5942 936 64 0
5943 937 62 1
5944 943 57 0
5945 947 53 0
5946 948 51 1
5947 947 51 2
5948 940 59 1
5949 946 54 0
5950 944 56 0
5951 942 57 1
5952 941 58 1
5953 949 50 1
5954 950 49 1
5955 949 51 0
5956 949 50 1
5957 947 51 2
5958 957 43 0
5959 965 35 0
5960 965 34 1
5961 960 40 0
5962 958 42 0
5963 953 47 0
5964 954 45 1
5965 955 45 0
5966 949 51 0
5967 945 54 1
5968 952 48 0
5969 946 54 0
5970 944 56 0
5971 959 40 1
5972 965 35 0
5973 957 43 0
5974 958 41 1
5975 964 35 1
5976 964 36 0
5977 967 32 1
5978 962 38 0
5979 973 27 0
5980 972 28 0
5981 976 24 0
5982 974 26 0
5983 975 25 0
5984 974 26 0
5985 974 26 0
5986 972 28 0
5987 979 21 0
5988 982 18 0
5989 983 17 0
5990 975 25 0
5991 967 32 1
5992 969 31 0
5993 971 29 0
5994 964 36 0
5995 969 31 0
5996 972 28 0
5997 973 26 1
5998 972 28 0
5999 975 25 0
6000 974 26 0
6001 967 32 1
6002 962 38 0
6003 967 33 0
6004 964 35 1
6005 969 30 1
6006 967 32 1
6007 958 42 0
6008 955 45 0
6009 964 36 0
6010 971 29 0
6011 975 25 0
6012 980 20 0
6013 980 20 0
6014 979 21 0
6015 984 16 0
6016 986 14 0
6017 984 16 0
6018 987 13 0
6019 983 17 0
6020 978 22 0
6021 977 23 0
6022 972 28 0
6023 974 26 0
6024 975 25 0
6025 976 24 0
6026 976 24 0
6027 976 23 1
6028 963 37 0
6029 965 33 2
6030 971 29 0
6031 976 23 1
6032 963 35 2
6033 952 48 0
6034 953 45 2
6035 949 50 1
6036 949 50 1
6037 955 45 0
6038 963 37 0
6039 966 34 0
6040 975 24 1
6041 973 27 0
6042 979 21 0
6043 976 23 1
6044 980 19 1
6045 981 19 0
6046 975 25 0
6047 971 28 1
6048 973 26 1
6049 973 27 0
6050 982 18 0
6051 985 15 0
6052 991 9 0
6053 990 10 0
6054 992 8 0
6055 994 6 0
6056 992 8 0
6057 989 11 0
6058 986 14 0
6059 987 13 0
6060 984 16 0
6061 990 10 0
6062 992 8 0
6063 991 9 0
6064 992 8 0
6065 994 6 0
6066 994 6 0
6067 992 8 0
6068 992 8 0
6069 994 6 0
6070 991 9 0
6071 991 9 0
6072 992 8 0
6073 993 7 0
6074 992 8 0
6075 993 7 0
6076 990 10 0
6077 986 14 0
6078 984 16 0
6079 984 16 0
6080 986 14 0
6081 987 13 0
6082 983 17 0
6083 975 25 0
6084 979 21 0
6085 981 19 0
6086 984 16 0
6087 989 11 0
6088 985 15 0
6089 986 14 0
6090 990 10 0
6091 992 8 0
6092 994 6 0
6093 994 6 0
6094 993 7 0
6095 994 6 0
6096 990 10 0
6097 988 12 0
6098 986 14 0
6099 987 13 0
6100 988 12 0
6101 988 12 0
6102 987 13 0
6103 988 12 0
6104 989 11 0
6105 993 7 0
6106 993 7 0
6107 993 7 0
6108 992 8 0
6109 994 6 0
6110 989 11 0
6111 991 9 0
6112 994 6 0
6113 990 10 0
6114 984 16 0
6115 987 13 0
6116 992 8 0
6117 991 9 0
6118 991 9 0
6119 989 11 0
6120 991 9 0
6121 989 11 0
6122 987 13 0
6123 990 10 0
6124 991 9 0
6125 988 12 0
6126 986 13 1
6127 988 12 0
6128 988 12 0
6129 983 17 0
6130 985 15 0
6131 984 16 0
6132 981 19 0
6133 988 12 0
6134 989 11 0
6135 994 6 0
6136 995 5 0
6137 997 3 0
6138 997 3 0
6139 998 2 0
6140 998 2 0
6141 999 1 0
6142 999 1 0
6143 996 4 0
6144 993 7 0
6145 987 13 0
6146 992 8 0
6147 991 9 0
6148 987 13 0
6149 986 14 0
6150 989 11 0
6151 991 9 0
6152 993 7 0
6153 993 7 0
6154 994 6 0
6155 994 6 0
6156 996 4 0
6157 994 6 0
6158 994 6 0
6159 995 5 0
6160 998 2 0
6161 998 2 0
6162 997 3 0
6163 999 1 0
6164 998 2 0
6165 998 2 0
6166 1000 0 0
